intro,links
"Congress chief Rahul Gandhi, at his rally in Patna today, announced that Patna University will be granted the status of central university if the Congress wins the upcoming national elections.",https://www.ndtv.com/india-news/central-status-for-patna-university-if-we-win-promises-rahul-gandhi-1987710
Home Minister Rajnath Singh today attacked the TMC government over the law and order situation in West Bengal and claimed that Chief Minister Mamata Banerjee was now giving less time to the state.,https://www.ndtv.com/india-news/home-minister-rajnath-singh-says-who-will-run-mahagathbandhan-vehicle-it-is-directionless-1987702
"West Bengal Chief Minister Mamata Banerjee sat on a dharna to ""save the constitution"" after a huge showdown between the police and officials of the Central Bureau of Investigation.",https://www.ndtv.com/india-news/mamata-banerjee-sits-on-dharna-amid-kolkata-police-cbi-showdown-live-updates-1987701
"As a team of the Central Bureau of Investigation showed up outside the home of Kolkata Police chief in a chit fund case, the chief minister of West Bengal and the state's top cop rushed to Rajeev Kumar's home this evening.",https://www.ndtv.com/india-news/mamata-banerjee-alleges-pm-modi-ordered-cbi-kuchh-toh-karo-1987698
A Central Bureau of Investigation (CBI) team's surprise visit to the Kolkata police chief Rajeev Kumar's house triggered a bitter war of words between the BJP and opposition leaders on Sunday.,https://www.ndtv.com/india-news/cbi-vs-kolkata-police-showdown-triggers-outcry-bjp-planning-a-coup-1987697
"West Bengal Chief Minister Mamata Banerjee found herself on a collision course with the centre after a huge showdown on Sunday evening between the state police and officials of the CBI or Central Bureau of Investigation. The CBI officials, who had come to question Kolkata police chief Rajeev Kumar on two Ponzi schemes, were temporarily detained by the police. Accusing Prime Minister Narendra Modi and the BJP of political vendetta, a furious Ms Banerjee started an overnight dharna to ""save the constitution"". While various BJP leaders have called for President's Rule in Bengal, opposition leaders have rallied around Ms Banerjee, making for a huge flashpoint with the centre.",https://www.ndtv.com/india-news/mamata-banerjee-to-go-on-dharna-after-cbi-kolkata-police-showdown-1987688
"The Enforcement Directorate imposed a <span class=""rupee"">R<span>s.</span></span> 1,585 crore penalty on satellite services provider Devas Multimedia Ltd, its directors and foreign investors for illegal foreign investment of <span class=""rupee"">R<span>s.</span></span> 579 crore against the Foreign Exchange Management Act 1999",https://www.ndtv.com/india-news/probe-agency-imposes-rs-1-585-crore-penalty-on-devas-for-forex-violation-1987679
A sessions court in Mumbai has issued non-bailable warrants against two Pakistan Army officials - Major Abdul Rehman Pasha and Major Iqbal - in connection with the 26/11 Mumbai terror attacks case.,https://www.ndtv.com/india-news/non-bailable-warrants-against-2-pak-army-majors-in-mumbai-terror-attack-case-1987678
"The BJP would go it alone in Telangana for the upcoming general elections and contest in all the 17 Lok Sabha seats in the state, senior party leader Bandaru Dattatreya said today.",https://www.ndtv.com/india-news/lok-sabha-elections-2019-bandaru-dattatreya-says-bjp-will-alone-contest-in-17-lok-sabha-seats-in-tel-1987677
"Calling for an ambulance to a precise accident spot may soon get easier as one will be able to call the Centre-run 108 emergency ambulance services without even specifying the location or having a mobile app. In fact, one would not even need an internet connection.",https://www.ndtv.com/india-news/google-and-centre-launch-trial-for-innovative-accurate-ambulance-service-1987676
"The assurances of Bengal Chief Minister Mamata Banerjee and the Kolkata Police about its chief attending office regularly, led to a huge drama this evening.",https://www.ndtv.com/india-news/cbi-kolkata-police-showdown-in-kolkata-over-top-cop-rajeev-kumars-questioning-1987674
"Of the 14.40 crore electorate in Uttar Pradesh, over 12 lakh youth are expected to exercise their franchise for the first time in the upcoming Lok Sabha elections.",https://www.ndtv.com/india-news/over-12-lakh-first-time-voters-in-up-for-lok-sabha-polls-1987671
"Two young Indian Air Force pilots, Squadron Leader Samir Abrol and Squadron Leader Siddhartha Negi were killed in the crash even though they had been able to eject as the French-designed jet careened down the runway, broke through a barrier and a wall before exploding at about 10:25 am that morning.",https://www.ndtv.com/india-news/bet-my-life-on-the-jet-hal-test-pilots-hit-back-after-iaf-mirage-crash-1987666
"The government's promise of yearly cash help to farmers in the interim budget couldn't impress BJP dissident Shatrughan Sinha, who said today that the pledged aid was not enough",https://www.ndtv.com/india-news/lok-sabha-election-2019-shatrughan-sinha-trashes-interim-budget-says-its-insulting-humiliating-1987665
"Prime Minister Narendra Modi on Sunday took a swipe at the Opposition for criticising his government's farmers' income plan, saying people sitting in air-conditioned rooms in Delhi do not know the importance of <span class=""rupee"">R<span>s.</span></span> 6000 for a poor farmer living in distant and difficult areas.",https://www.ndtv.com/india-news/pm-narendra-modi-says-people-sitting-in-ac-rooms-do-not-know-importance-of-rs-6000-for-a-farmer-1987663
"The BJP is crowdsourcing content for its most important election document - the poll manifesto that the party has christened as ""Sankalp Patra"".",https://www.ndtv.com/india-news/lok-sabha-polls-for-2019-poll-manifesto-bjp-asks-voters-their-mann-ki-baat-1987660
"In a jolt to the Congress in Gujarat ahead of the Lok Sabha polls, Congress leader Asha Patel resigned on Saturday, accusing the party of factionalism and divisive politics.",https://www.ndtv.com/india-news/gujarat-congress-leader-quits-her-letter-to-rahul-gandhi-praises-pm-modi-1987652
