intro,links
External Affairs Minister Sushma Swaraj on Monday said that the agreement signed with Morocco in the field of counter-terrorism was important for India as it has been facing the scourge of terrorism for decades.,https://www.ndtv.com/india-news/sushma-swaraj-foreign-minister-counter-terrorism-deal-with-morocco-important-for-india-1995550
"The Gujarat government has formed a special board for the transgender community, an official release said Monday.",https://www.ndtv.com/india-news/gujarat-government-constitutes-transgender-welfare-board-1995549
Uttarakhand Finance Minister Prakash Pant almost fainted twice while reading his budget speech in the state Assembly on Monday.,https://www.ndtv.com/india-news/prakash-pant-uttarakhand-finance-minister-in-uttarakhand-assembly-almost-faints-during-budget-speech-1995548
"West Bengal BJP president Dilip Ghosh Monday wondered if the ruling TMC had ""influenced"" the probe in party leader Suprabhat Batyabyal daughter's kidnapping case and his colleague's subsequent arrest.",https://www.ndtv.com/india-news/dilip-ghosh-west-bengal-bjp-chief-questions-arrest-of-suprabhat-batyabyal-in-kidnapping-case-1995546
Myanmar on Monday condemned the terror attack in Jammu and Kashmir that killed 40 CRPF troopers.,https://www.ndtv.com/india-news/pulwama-attack-myanmar-condemns-pulwama-terror-attack-in-jammu-and-kashmir-1995545
"Cutting across party lines, Gujarat legislators on Monday decided to donate a month of salaries to the families of the 40 Central Reserve Police Force troopers killed in the Pulwama terror attack.",https://www.ndtv.com/india-news/pulwama-terror-attack-gujarat-lawmakers-to-donate-salaries-for-soldiers-killed-in-pulwama-attack-1995544
"A high-level team of the Ministry of Home Affairs, led by Union Home Secretary Rajiv Gauba, on Monday briefed the Election Commission about the prevailing situation in Jammu and Kashmir in the wake of Pulwama terror attack in which 40 CRPF jawans were killed, officials said.",https://www.ndtv.com/india-news/election-commission-briefed-by-home-ministry-over-holding-simultaneous-polls-in-jammu-and-kashmir-1995542
"Former Union Ministers Yashwant Sinha and Arun Shourie and activist lawyer Prashant Bhushan moved the Supreme Court Monday seeking initiation of perjury proceedings against central government officials for allegedly giving ""false or misleading"" information in a sealed cover in the high-profile Rafale case.",https://www.ndtv.com/india-news/rafale-deal-arun-shourie-prashant-bhushan-yashwant-sinha-seek-perjury-action-1995541
India and Argentina Monday inked a Memorandum of Understanding to boost cooperation in the sector of nuclear energy.,https://www.ndtv.com/india-news/india-argentina-sign-mou-memorandum-of-understanding-for-cooperation-in-nuclear-energy-1995536
"Vande Bharat Express Online Booking: Tickets for the Vande Bharat Express, India's fastest train, are sold out for the next 10 days, railways said on Monday.",https://www.ndtv.com/india-news/vande-bharat-express-train-18-indian-railways-vande-bharat-express-online-booking-sold-out-for-10-da-1995535
"The Jammu and Kashmir administration on Monday asked students outside the state to not pay heed to any rumours and try to stay put at their respective places, asserting that the local administration and college authorities have given full assurance of support, help and protection to them.",https://www.ndtv.com/india-news/jammu-and-kashmir-administration-to-students-dont-pay-heed-to-any-rumours-1995529
"With a goal to win all seven Lok Sabha seats in Delhi, form a grand alliance government at the centre and get statehood for Delhi, the Aam Aadmi Party (AAP) is planning to launch a mass movement ahead of the general elections.",https://www.ndtv.com/india-news/gopal-rai-says-aap-will-contest-and-win-all-seven-seats-in-delhi-1995528
"Union Home Minister Rajnath Singh said on Monday, after two Jaish-e-Mohammed terrorists were killed in an encounter in Jammu and Kashmir's Pulwama district.",https://www.ndtv.com/india-news/rajnath-singh-says-morale-of-armed-forces-high-1995525
"The Delhi High Court on Monday sought response of the Election Commission (EC), Tamil Nadu Chief Minister E K Palaniswami and Deputy CM O Panneerselvam on expelled AIADMK leader KC Palanisamy's plea seeking directions to ensure free and fair elections in the AIADMK including removal of the two leaders from party posts.",https://www.ndtv.com/india-news/court-seeks-response-from-aiadmk-election-commission-on-expulsion-of-leader-1995524
"Prime Minister Narendra Modi and Argentine President Mauricio Macri on Monday said strong measures must be taken against terrorists and terror groups, and all those who encourage, support, finance and provide them safe havens.",https://www.ndtv.com/india-news/strong-action-against-terrorists-those-who-help-them-india-argentina-joint-statement-1995523
Victims of Johnson &amp; Johnson faulty Articular Surface Replacement (ASR) hip implants have written to the central expert committee (CEC) raising objections to the compensation package proposed by the government.,https://www.ndtv.com/india-news/inadequate-johnson-and-johnson-implant-victims-object-to-compensation-package-1995522
"Congress general secretary Priyanka Gandhi Vadra told party workers from Uttar Pradesh''s Bundelkhand region that they should not expect a ""miracle"" from her and the party''s performance depends on its booth-level organisation.",https://www.ndtv.com/india-news/lok-sabha-polls-priyanka-gandhi-tells-party-workers-cant-do-a-miracle-1995521
"The Central Information Commission has pulled up the Reserve Bank of India for ""perfunctory handling"" of an RTI application seeking records of its board meetings where the issue of demonetisation was deliberated, and issued a show-cause notice to its Central Public Information Officer.",https://www.ndtv.com/india-news/information-body-pulls-up-rbi-for-not-disclosing-demonetisation-records-1995520
"Sterlite Copper on Monday said it would go through in detail the Supreme Court order, setting aside the NGT directive to reopen its plant at Tuticorin and consult its legal team before deciding on the future course of action.",https://www.ndtv.com/india-news/will-decide-way-forward-sterlite-plant-on-top-courts-order-to-keep-it-shut-1995518
The Rajasthan government on Monday told the Supreme Court that it has written to search giant Google to take down hate videos uploaded by a man accused of hacking and burning alive a Muslim labourer in the state in December 2017.,https://www.ndtv.com/india-news/rajasthan-seeks-google-help-to-remove-video-of-muslim-man-hacked-to-death-1995514
"Chief Justice of India Ranjan Gogoi has ordered an inquiry into alleged fake calls made by someone impersonating as the CJI to two high court chief justices, asking them to recommend names of some lawyers as judges of the high courts.",https://www.ndtv.com/india-news/chief-justice-orders-probe-in-fake-calls-made-to-judges-of-2-high-courts-1995513
"A battery of US Naval assets, including the F/A-18 Super Hornet, will be on display at the Aero India Show being held in Bengaluru from February 20 to 24 as part of strengthening defence cooperation between the two countries.",https://www.ndtv.com/india-news/at-bengaluru-aero-india-show-strong-presence-of-strategic-us-partner-1995512
"Five people have been arrested after a probe, ordered by the West Bengal Board of Secondary Examination (WBBSE), into circulation of question papers of the Madhaymik examination on social media, the state Criminal Investigation Department (CID) said on Monday.",https://www.ndtv.com/india-news/five-arrested-in-west-bengal-paper-leak-case-1995510
